CASE_ID,ACCIDENT_YEAR,PROC_DATE,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,STATE_ROUTE,LATITUDE,LONGITUDE,COUNTY,CITY
9630621,2023,2023-10-30,2023-07-29,1636,6,MANON AV,HARRIS RD,,37.635929107666016,-122.06897735595703,ALAMEDA,HAYWARD
9630622,2023,2023-10-30,2023-07-10,1206,1,MISSION BL,CARLOS BEE BL,,,,ALAMEDA,HAYWARD
9630623,2023,2023-12-18,2023-07-30,1218,7,WEST TENNYSON RD,TYRRELL AV,,37.631599426269531,-122.07279968261719,ALAMEDA,HAYWARD
9630626,2023,2023-10-30,2023-07-21,1714,5,S GADING RD,W SCHAFER RD,,37.640651702880859,-122.08142852783203,ALAMEDA,HAYWARD
9630634,2023,2023-10-30,2023-07-25,1340,2,HESPERIAN BL,LONGWOOD AV,,,,ALAMEDA,HAYWARD
9630636,2023,2023-10-30,2023-07-01,2500,6,W CALAROGA AV,SKOKIE LN,,,,ALAMEDA,HAYWARD
9630856,2023,2023-11-14,2023-08-22,0234,2,COOLIDGE AV,HYDE,,,,ALAMEDA,OAKLAND
9630862,2023,2023-11-15,2023-05-21,1721,7,INTERNATIONAL BL,50TH AV,,,,ALAMEDA,OAKLAND
9630869,2023,2023-12-05,2023-10-23,1636,1,DUBLIN BL,TOYOTA DR,,37.706069946289062,-121.88210296630859,ALAMEDA,DUBLIN
9631005,2023,2023-11-09,2023-10-11,1759,3,WILLOW RD,INGLEWOOD DR,,,,ALAMEDA,PLEASANTON
9631094,2023,2023-10-30,2023-08-24,0119,4,SOTO RD,FIG TREE CT,,37.655269622802734,-122.08154296875,ALAMEDA,HAYWARD
9631160,2023,2023-12-09,2023-10-04,1803,3,CALLAN AV,SANTA ROSA ST,,,,ALAMEDA,SAN LEANDRO
9631191,2023,2023-11-01,2023-08-23,0525,3,WASHINGTON AV,SAN LEANDRO BL,,37.712291717529297,-122.14807891845703,ALAMEDA,SAN LEANDRO
9631837,2023,2024-01-03,2023-08-20,0108,7,FOOTHILL BL,HAVENSCOURT BL,,,,ALAMEDA,OAKLAND
9631839,2023,2023-11-13,2023-08-20,0105,7,FRANKLIN ST,15TH ST,,,,ALAMEDA,OAKLAND
9631921,2023,2023-10-30,2023-07-05,2228,3,BANCROFT AV,57TH AV,,,,ALAMEDA,OAKLAND
9632289,2023,2023-11-07,2023-09-26,0839,2,CEDAR BL,THORNTON AV,,37.542331695556641,-122.02635955810547,ALAMEDA,NEWARK
9632295,2023,2023-11-08,2023-09-10,1135,7,HARRISON ST,9TH ST,,,,ALAMEDA,OAKLAND
9632299,2023,2023-11-08,2023-09-03,1044,7,21ST AV,FOOTHILL BL,,,,ALAMEDA,OAKLAND
9632300,2023,2024-01-24,2023-04-11,1808,2,MAPLE AV,TEXAS ST,,,,ALAMEDA,OAKLAND
9632336,2023,2023-11-17,2023-07-09,1933,7,BANCROFT AV,108TH AV,,,,ALAMEDA,OAKLAND
9632672,2023,2023-11-09,2023-09-10,1627,7,7TH ST,OAK ST,,,,ALAMEDA,OAKLAND
9633257,2023,2023-11-20,2023-09-05,1533,2,MARTIN LUTHER KING JR WY,41ST ST,,,,ALAMEDA,OAKLAND
9633272,2023,2024-01-11,2023-08-26,1950,6,BANCROFT AV,DUTTON AV,,,,ALAMEDA,SAN LEANDRO
9633440,2023,2023-11-21,2023-09-21,1841,4,75TH AV,SPENCER ST,,,,ALAMEDA,OAKLAND
9633616,2023,2023-11-16,2023-10-14,2245,6,DUBLIN BL,GOLDEN GATE DR,,,,ALAMEDA,DUBLIN
9633641,2023,2023-11-27,2023-09-14,1035,4,MARTIN LUTHER KING JR WY,52ND ST,,,,ALAMEDA,OAKLAND
9633642,2023,2023-11-27,2023-09-21,1614,4,96TH AV,BANCROFT AV,,,,ALAMEDA,OAKLAND
9634020,2023,2024-01-16,2023-07-24,0637,1,HIGH ST,WATTLING ST,,,,ALAMEDA,OAKLAND
9634667,2023,2024-01-23,2023-11-18,1305,6,SAN RAMON AV,VOMAC RD,,37.717231750488281,-121.94075012207031,ALAMEDA,DUBLIN
9634668,2023,2024-01-24,2023-11-15,0837,3,VOMAC RD,HOLANDA LN,,,,ALAMEDA,DUBLIN
9634670,2023,2024-01-23,2023-11-28,1336,2,FALLON RD,CENTRAL PKWY,,,,ALAMEDA,DUBLIN
9635134,2023,2024-03-21,2023-11-27,0720,1,TASSAJARA RD,DUBLIN BL,,,,ALAMEDA,DUBLIN
9636733,2023,2024-01-24,2023-08-17,1200,4,98TH AV,EMPIRE RD,,,,ALAMEDA,OAKLAND
9636887,2023,2023-11-16,2023-08-24,0705,4,BROADWAY,TELEGRAPH AV,,,,ALAMEDA,OAKLAND
9636890,2023,2023-11-16,2023-08-30,2137,3,23RD AV,INTERNATIONAL BL,,,,ALAMEDA,OAKLAND
9636962,2023,2023-11-13,2023-08-25,2250,5,14TH ST,CLAY ST,,,,ALAMEDA,OAKLAND
9636966,2023,2023-11-13,2023-08-19,2301,6,35TH AV,E 18TH ST,,,,ALAMEDA,OAKLAND
9636985,2023,2023-11-14,2023-07-10,1249,1,73RD AV,OUTLOOK AV,,,,ALAMEDA,OAKLAND
9637426,2023,2024-02-23,2023-10-17,1457,2,TUNNEL RD,TUNNEL RD 97,13,37.862701416015625,-122.24033355712891,ALAMEDA,BERKELEY
9637763,2023,2023-11-17,2023-07-06,0007,4,INTERNATIONAL BL,10TH AV,,,,ALAMEDA,OAKLAND
9637799,2023,2023-11-14,2023-06-24,0953,6,MACARTHUR BL,94TH AV,,,,ALAMEDA,OAKLAND
9637969,2023,2023-11-28,2023-09-20,0135,3,JACKSON ST,7TH ST,,,,ALAMEDA,OAKLAND
9638004,2023,2023-11-28,2023-10-21,1410,6,FLEMING AV,COURTLAND AV,,,,ALAMEDA,OAKLAND
9638224,2023,2023-12-18,2023-10-30,0656,1,FOOTHILL RD,MOLLER RANCH DR,,,,ALAMEDA,PLEASANTON
9638273,2023,2024-01-04,2023-07-26,1713,3,WEST ST,34TH ST,,,,ALAMEDA,OAKLAND
9639435,2023,2023-12-16,2023-10-24,0315,2,STANFORD AV,60TH ST,,,,ALAMEDA,OAKLAND
9639439,2023,2023-12-16,2023-10-01,1344,7,OAKPORT ST,PEPPERMINT GATE ACC RD,,,,ALAMEDA,OAKLAND
9639506,2023,2024-01-24,2023-10-27,0918,5,DAVIS ST,PIERCE AV,,,,ALAMEDA,SAN LEANDRO
9639813,2023,2023-12-11,2023-08-19,1934,6,BANCROFT AV,86TH AV,,,,ALAMEDA,OAKLAND
9639821,2023,2023-11-29,2023-08-19,2334,6,MACARTHUR BL,TALBOT AV,,,,ALAMEDA,OAKLAND
9639917,2023,2024-01-06,2023-11-07,1836,2,DOUGHERTY RD,WILLOW CREEK DR,,,,ALAMEDA,DUBLIN
9639920,2023,2024-01-06,2023-11-08,1649,3,DUBLIN BL,AMADOR PLAZA RD,,,,ALAMEDA,DUBLIN
9640012,2023,2023-12-05,2023-07-03,1859,1,45TH AV,BANCROFT AV,,,,ALAMEDA,OAKLAND
9640074,2023,2024-01-23,2023-08-06,1703,7,LAKESHORE AV,HANOVER AV,,,,ALAMEDA,OAKLAND
9640217,2023,2024-03-06,2023-09-08,1028,5,RT 185,92ND AV,185,,,ALAMEDA,OAKLAND
9640307,2023,2024-04-10,2023-02-07,0726,2,MECARTNEY RD,MARCUSE ST,,37.737308502197266,-122.24884033203125,ALAMEDA,ALAMEDA
9640310,2023,2024-04-09,2023-11-05,0214,7,WINTON AV,MAGNA AV,,37.661750793457031,-122.08796691894531,ALAMEDA,HAYWARD
9640486,2023,2024-05-21,2023-11-08,1513,3,INTERNATIONAL BL,39TH AV,,,,ALAMEDA,OAKLAND
9640545,2023,2024-06-04,2023-09-17,0047,7,HUNTWOOD AV,W. TENNYSON RD,,,,ALAMEDA,HAYWARD
9641393,2023,2023-12-30,2023-10-21,0209,6,CHANNING WY,DANA ST,,37.866611480712891,-122.26109313964844,ALAMEDA,BERKELEY
9641394,2023,2023-12-30,2023-10-21,1439,6,MLK JR,HEARST AV,,37.873310089111328,-122.27320098876953,ALAMEDA,BERKELEY
9641396,2023,2023-12-30,2023-10-19,1720,4,TELEGRAPH AV,PARKER ST,,37.863258361816406,-122.25868988037109,ALAMEDA,BERKELEY
9641398,2023,2024-01-11,2023-10-18,1747,3,SAN PABLO AV,UNIVERSITY AV,123,37.869098663330078,-122.29212188720703,ALAMEDA,BERKELEY
9641401,2023,2023-12-12,2023-10-13,0619,5,ALCATRAZ,SACRAMENTO,,37.847900390625,-122.27774047851562,ALAMEDA,BERKELEY
9641402,2023,2023-12-12,2023-10-13,0936,5,6TH,HEARST AV,,37.870250701904297,-122.29843139648438,ALAMEDA,BERKELEY
9641403,2023,2023-12-18,2023-10-17,0917,2,SAN PABLO,ADDISON,123,37.868148803710938,-122.29151153564453,ALAMEDA,BERKELEY
9641408,2023,2023-12-12,2023-10-10,1240,2,VIRGINIA ST,SPRUCE ST,,37.877849578857422,-122.22653961181641,ALAMEDA,BERKELEY
9641412,2023,2023-12-12,2023-10-03,1410,2,WARRING,PARKER,,37.862308502197266,-122.25009918212891,ALAMEDA,BERKELEY
9641416,2023,2023-12-12,2023-10-06,1350,5,MARIN AV,MARIN CIR,,37.890048980712891,-122.27249145507812,ALAMEDA,BERKELEY
9641420,2023,2023-12-12,2023-10-14,0321,6,SACRAMENTO,DWIGHT,,37.862201690673828,-122.28108978271484,ALAMEDA,BERKELEY
9641476,2023,2023-12-07,2023-09-20,1343,3,HIGH ST,SANTA RITA ST,,,,ALAMEDA,OAKLAND
9641710,2023,2023-12-20,2023-11-14,1546,2,CORNELL,MARIN,,37.887229919433594,-122.29518890380859,ALAMEDA,ALBANY
9641764,2023,2023-12-13,2023-10-04,1405,3,7TH ST,ALICE ST,,,,ALAMEDA,OAKLAND
9641866,2023,2024-01-23,2023-11-02,1745,4,EMBARCADERO,16TH AV,,,,ALAMEDA,OAKLAND
9642178,2023,2023-12-13,2023-09-13,0451,3,98TH AV,BESSIE COLEMAN WY,,,,ALAMEDA,OAKLAND
9642525,2023,2023-12-28,2023-06-26,1654,1,RATEKIN DR,DYER ST,,,,ALAMEDA,UNION CITY
9642643,2023,2023-11-18,2023-10-19,1651,4,MACARTHUR BL,13TH AV,,,,ALAMEDA,OAKLAND
9642645,2023,2023-11-18,2023-10-04,2125,3,INTERNATIONAL BL,22ND ST,,,,ALAMEDA,OAKLAND
9642647,2023,2023-11-18,2023-10-11,0430,3,WEST MACARTHUR BL,FAIRMONT AV,,,,ALAMEDA,OAKLAND
9642649,2023,2023-11-18,2023-10-30,1116,1,40TH ST,MARKET ST,,,,ALAMEDA,OAKLAND
9642681,2023,2023-11-17,2023-09-18,2140,1,98TH AV,LAWLOR ST,,,,ALAMEDA,OAKLAND
9642682,2023,2023-11-17,2023-09-18,2213,1,MOUNTAIN BL,KUHNLE AV,,,,ALAMEDA,OAKLAND
9642761,2023,2023-12-06,2023-06-21,1543,3,52ND ST,MARTIN LUTHER KING JR WY,,,,ALAMEDA,OAKLAND
9642940,2023,2023-12-06,2023-10-27,1542,5,VALLEY AV,STANLEY BL,,,,ALAMEDA,PLEASANTON
9643071,2023,2023-11-21,2023-10-10,0947,2,FAIRWAY DR,CATALINA ST,,,,ALAMEDA,SAN LEANDRO
9643075,2023,2023-11-21,2023-10-14,2323,6,FARNSWORTH ST,FARNSWORTH ST 15355,,37.683231353759766,-122.15101623535156,ALAMEDA,SAN LEANDRO
9643212,2023,2023-11-27,2023-04-06,0410,4,35TH AV,DEERING,,,,ALAMEDA,OAKLAND
9643258,2023,2023-12-06,2023-10-27,0833,5,WILLOW RD,N GIBRALTAR DR N,,,,ALAMEDA,PLEASANTON
9643961,2023,2023-12-28,2023-11-04,1356,6,THORNTON ST,E 14TH ST,,,,ALAMEDA,SAN LEANDRO
9643981,2023,2023-12-27,2023-11-10,1530,5,DAVIS ST,PHILLIPS LN,,,,ALAMEDA,SAN LEANDRO
9644237,2023,2024-01-04,2023-11-28,1357,2,DECOTO RD,ALVARADO NILES RD,,,,ALAMEDA,UNION CITY
9644306,2023,2023-12-05,2023-09-28,0744,4,35TH AV,WISCONSIN ST,,,,ALAMEDA,OAKLAND
9644307,2023,2023-12-05,2023-07-08,2204,6,14TH AV,E 19TH AV,,,,ALAMEDA,OAKLAND
9644311,2023,2023-12-04,2023-04-26,1255,3,INTERNATIONAL BL,55TH AV,,,,ALAMEDA,OAKLAND
9644314,2023,2023-12-04,2023-06-27,2047,2,E 21ST ST,22ND AV,,,,ALAMEDA,OAKLAND
9644356,2023,2023-12-07,2023-10-13,1545,5,MISSION BL,LAFAYETTE AV,,37.610858917236328,-122.02629089355469,ALAMEDA,HAYWARD
9644364,2023,2023-12-12,2023-10-13,0946,5,FOOTHILL BL,KIMBALL AV,,,,ALAMEDA,HAYWARD
9644369,2023,2023-12-08,2023-10-05,1001,4,MISSION BL,CARLOS BEE RD,,37.660251617431641,-122.07401275634766,ALAMEDA,HAYWARD
9644372,2023,2023-12-07,2023-10-02,2026,1,A ST,ROCKAWAY LN,,37.678070068359375,-122.0771484375,ALAMEDA,HAYWARD
9644386,2023,2023-12-07,2023-10-07,1728,6,MACARTHUR BL,MILLSVIEW AV,,,,ALAMEDA,OAKLAND
9644391,2023,2023-12-07,2023-10-08,0156,7,HUNTWOOD AV,WEST TENNYSON RD,,37.633529663085938,-122.06501007080078,ALAMEDA,HAYWARD
9644395,2023,2023-12-08,2023-10-26,0827,4,WHITMAN ST,BEALE DR,,37.6361083984375,-122.06243896484375,ALAMEDA,HAYWARD
9644399,2023,2023-12-08,2023-10-20,1501,5,HUNTWOOD AV,HARRIS RD,,37.636821746826172,-122.06681823730469,ALAMEDA,HAYWARD
9644462,2023,2023-12-22,2023-11-27,1214,1,CEDAR BL,NEWARD BL,,37.548061370849609,-122.04434204101562,ALAMEDA,NEWARK
9646817,2023,2024-02-07,2023-12-26,1835,2,DUBLIN BL,ARNOLD RD,,37.706451416015625,-121.89331817626953,ALAMEDA,DUBLIN
9647111,2023,2024-01-10,2023-11-03,1316,5,FOOTHILL RD,BERNAL AV,,,,ALAMEDA,PLEASANTON
9647112,2023,2024-01-10,2023-11-13,0912,1,CRESTLINE RD,BLACK AV,,,,ALAMEDA,PLEASANTON
9647313,2023,2024-01-17,2023-11-27,0752,1,GREENWOOD RD,VALLEY AV,,,,ALAMEDA,PLEASANTON
9647320,2023,2024-08-19,2023-11-16,0824,4,VALLEY AV,HOPYARD RD,,,,ALAMEDA,PLEASANTON
9647510,2023,2023-12-15,2023-09-20,1808,3,THORNTON AV,SAINT EDWARDS,,37.540058135986328,-122.02813720703125,ALAMEDA,NEWARK
9647689,2023,2023-12-16,2023-10-28,1734,6,NEWARK BL,CIVIC TERRACE AV,,37.536869049072266,-122.03073883056641,ALAMEDA,NEWARK
9647961,2023,2024-01-27,2023-11-04,0222,6,98TH AV,E ST,,,,ALAMEDA,OAKLAND
9648013,2023,2024-01-23,2023-11-16,1042,4,E 22ND ST,19TH AV,,,,ALAMEDA,OAKLAND
9648175,2023,2024-01-23,2023-11-18,1126,6,ALVARADO BL,DYER ST,,,,ALAMEDA,UNION CITY
9648218,2023,2023-12-13,2023-10-15,2224,7,E 12TH ST,147TH AV,,,,ALAMEDA,OAKLAND
9648265,2023,2023-12-15,2023-10-01,0100,7,STARLING DR,OSPREY DR,,,,ALAMEDA,UNION CITY
9648282,2023,2023-12-15,2023-10-12,0736,4,ARIZONA ST,HILTON ST,,,,ALAMEDA,UNION CITY
9648701,2023,2024-02-27,2023-12-09,0745,6,8TH ST,FALLON ST,,,,ALAMEDA,OAKLAND
9649053,2023,2024-01-24,2023-11-01,1700,3,COLISEUM WY,45TH AV,,,,ALAMEDA,OAKLAND
9649057,2023,2024-06-25,2023-11-11,1902,6,9TH ST,JACKSON ST,,,,ALAMEDA,OAKLAND
9649060,2023,2024-01-24,2023-11-01,0550,3,73RD AV,BANCROFT AV,,,,ALAMEDA,OAKLAND
9649163,2023,2023-12-29,2023-11-08,2133,3,EDES AV,WORTH ST,,,,ALAMEDA,OAKLAND
9649461,2023,2024-01-18,2023-09-21,1648,4,FOOTHILL BL,C ST,,,,ALAMEDA,HAYWARD
9649816,2023,2023-12-30,2023-04-04,1205,2,14TH ST,KIRKHAM ST,,,,ALAMEDA,OAKLAND
9649841,2023,2024-01-10,2023-02-19,1847,7,E 20TH ST,23RD AV,,,,ALAMEDA,OAKLAND
9649849,2023,2024-01-09,2023-04-08,2245,6,INTERNATIONAL BL,19TH AV,,,,ALAMEDA,OAKLAND
9650147,2023,2024-02-20,2023-12-14,0745,4,11TH ST,CASTRO ST,,,,ALAMEDA,OAKLAND
9650670,2023,2024-01-22,2023-08-28,0701,1,24TH ST,WILLOW ST,,,,ALAMEDA,OAKLAND
9650671,2023,2024-01-22,2023-08-07,0522,1,OAKPORT ST,66TH AV,,,,ALAMEDA,OAKLAND
9650821,2023,2024-01-13,2023-11-02,1510,4,MARIN,ARLINGTON,,37.889640808105469,-122.27269744873047,ALAMEDA,BERKELEY
9650823,2023,2024-01-13,2023-11-01,0900,3,MCGEE,BERKELEY,,37.871868133544922,-122.27761077880859,ALAMEDA,BERKELEY
9650827,2023,2024-01-13,2023-11-04,1814,6,UNIVERSITY,SHATTUCK,,37.872150421142578,-122.26840972900391,ALAMEDA,BERKELEY
9650830,2023,2024-01-13,2023-11-04,1910,6,SACRAMENTO,ALCATRAZ,,37.848201751708984,-122.27757263183594,ALAMEDA,BERKELEY
9650831,2023,2024-01-13,2023-11-10,1854,5,MILVIA,BLAKE,,37.862739562988281,-122.26970672607422,ALAMEDA,BERKELEY
9650834,2023,2024-01-13,2023-11-11,2337,6,SHATTUCK,BLAKE,,37.863960266113281,-122.2623291015625,ALAMEDA,BERKELEY
9650836,2023,2024-01-13,2023-11-13,1920,1,GILMAN,CURTIS,,37.881439208984375,-122.29000854492188,ALAMEDA,BERKELEY
9650839,2023,2024-01-13,2023-11-17,0036,5,BOWDITCH,DURANT,,37.868110656738281,-122.25670623779297,ALAMEDA,BERKELEY
9650843,2023,2024-01-13,2023-11-30,1214,4,CEDAR,6TH,,37.874088287353516,-122.29962921142578,ALAMEDA,BERKELEY
9650848,2023,2024-01-13,2023-11-28,0825,2,MCGEE,PARKER,,37.861129760742188,-122.27638244628906,ALAMEDA,BERKELEY
9650849,2023,2024-01-13,2023-11-26,1732,7,SHATTUCK AV,SHATTUCK PL,,37.880760192871094,-122.27002716064453,ALAMEDA,BERKELEY
9650850,2023,2024-01-13,2023-11-26,1855,7,CURTIS,CEDAR,,37.875659942626953,-122.29061126708984,ALAMEDA,BERKELEY
9650851,2023,2024-01-13,2023-11-21,1224,2,TELEGRAPH,PRINCE ST,,37.853691101074219,-122.26001739501953,ALAMEDA,BERKELEY
9650853,2023,2024-01-13,2023-11-18,1415,6,DURANT,BANCROFT,,37.866691589355469,-122.26767730712891,ALAMEDA,BERKELEY
9650859,2023,2024-01-13,2023-11-06,1219,1,DWIGHT,SHATTUCK AV,,37.864200592041016,-122.26898956298828,ALAMEDA,BERKELEY
9650942,2023,2024-01-10,2023-11-17,0746,5,MARTIN LUTHER KING JR WY,CARLETON ST,,37.860630035400391,-122.27179718017578,ALAMEDA,BERKELEY
9651354,2023,2024-01-09,2023-01-09,1835,1,14TH ST,FRONTAGE RD,,,,ALAMEDA,OAKLAND
9651608,2023,2024-01-10,2023-07-24,2344,1,52ND ST,MARTIN LUTHER KING JR WY,,,,ALAMEDA,OAKLAND
9651611,2023,2024-01-13,2023-04-08,1639,6,35TH ST,SAN PABLO AV,,,,ALAMEDA,OAKLAND
9651618,2023,2024-01-13,2023-05-21,2005,7,54TH AV,INTERNATIONAL BL,,,,ALAMEDA,OAKLAND
9651626,2023,2024-01-13,2023-06-03,0242,6,E 30TH ST,14TH AV,,,,ALAMEDA,OAKLAND
9651674,2023,2024-01-10,2023-07-18,1959,2,INTERNATIONAL BL,48TH AV,,,,ALAMEDA,OAKLAND
9652081,2023,2024-02-02,2023-12-31,1753,7,SHATTUCK AV,CHANNING,,37.865489959716797,-122.26799011230469,ALAMEDA,BERKELEY
9652084,2023,2024-02-05,2023-12-28,1837,4,UNIVERSITY,SACRAMENTO,,37.870410919189453,-122.28193664550781,ALAMEDA,BERKELEY
9652088,2023,2024-02-05,2023-12-22,1032,5,CORNELL AV,HOPKINS ST,,37.876419067382812,-122.29174041748047,ALAMEDA,BERKELEY
9652089,2023,2024-02-05,2023-12-21,1838,4,HOPKINS ST,SUTTER ST,,37.888858795166016,-122.27237701416016,ALAMEDA,BERKELEY
9652091,2023,2024-02-05,2023-12-20,1100,3,ALCATRAZ,ADELINE AV,,,,ALAMEDA,BERKELEY
9652092,2023,2024-02-05,2023-12-19,2319,2,CEDAR ST,2ND ST,,37.873191833496094,-122.3040771484375,ALAMEDA,BERKELEY
9652093,2023,2024-02-05,2023-12-19,1849,2,WEBSTER,DOWLING PL,,37.855190277099609,-122.25981140136719,ALAMEDA,BERKELEY
9652094,2023,2024-02-05,2023-12-17,1907,7,EUCLID AV,CEDAR AV,,37.879470825195312,-122.26104736328125,ALAMEDA,BERKELEY
9652098,2023,2024-02-05,2023-12-14,0140,4,2ND ST,PAGE ST,,37.875541687011719,-122.30481719970703,ALAMEDA,BERKELEY
9652099,2023,2024-02-05,2023-12-12,1846,2,RIDGE,LE ROY,,37.876270294189453,-122.25849914550781,ALAMEDA,BERKELEY
9652104,2023,2024-01-30,2023-12-07,0832,4,ADELINE,FAIRVIEW,,,,ALAMEDA,BERKELEY
9652106,2023,2024-01-30,2023-12-05,2114,2,SHATTUCK,UNIVERSITY,,37.871250152587891,-122.26769256591797,ALAMEDA,BERKELEY
9652107,2023,2024-01-30,2023-12-05,1838,2,COLUSA,MONTEREY,,37.886890411376953,-122.27857971191406,ALAMEDA,BERKELEY
9652702,2023,2024-02-23,2023-12-20,1617,3,STONERIDGE DR,CHABOT DR,,,,ALAMEDA,PLEASANTON
9652831,2023,2024-02-01,2023-12-06,1225,3,CALIFORNIA,HEARST,,37.872428894042969,-122.27989959716797,ALAMEDA,BERKELEY
9654215,2023,2024-02-05,2023-12-07,1204,4,A ST,MONTGOMERY ST,,,,ALAMEDA,HAYWARD
9654219,2023,2024-02-05,2023-12-05,1654,2,INDUSTRIAL PKWY SW,WHIPPLE RD,,37.6072998046875,-122.06501770019531,ALAMEDA,HAYWARD
9654235,2022,2024-02-05,2022-12-22,0031,4,D ST,FOOTHILL BL,,37.671070098876953,-122.07981872558594,ALAMEDA,HAYWARD
9654252,2023,2024-01-16,2023-07-15,1645,6,7TH ST,MANDELA PKWY,,,,ALAMEDA,OAKLAND
9654264,2023,2024-02-07,2023-09-18,1722,1,31ST ST,MARKET ST,,,,ALAMEDA,OAKLAND
9654268,2023,2024-01-18,2023-09-14,1700,4,68TH AV,INTERNATIONAL BL,,,,ALAMEDA,OAKLAND
9654431,2023,2024-01-23,2023-11-28,1539,2,SANTA CLARA ST,EL DORADO AV,,37.664890289306641,-122.10224914550781,ALAMEDA,HAYWARD
9654600,2023,2024-02-01,2023-12-29,1737,5,GRAND AV,SUNNY SLOPE AV,,,,ALAMEDA,OAKLAND
9654997,2023,2024-01-16,2023-09-21,2122,4,SPENCER ST,71ST AV,,,,ALAMEDA,OAKLAND
9655021,2023,2024-01-16,2023-10-09,1503,1,BEAUMONT AV,EXCELSIOR AV,,,,ALAMEDA,OAKLAND
9655022,2023,2024-01-16,2023-10-09,1710,1,77TH AV,INTERNATIONAL BL,,,,ALAMEDA,OAKLAND
9655168,2023,2024-01-11,2023-11-11,0038,6,HUNTWOOD AV,SHEPHERD AV,,37.639499664306641,-122.06955718994141,ALAMEDA,HAYWARD
9655177,2023,2024-01-12,2023-10-23,1540,1,MANON AV,SCHAFER RD,,,,ALAMEDA,HAYWARD
9655291,2023,2024-01-11,2023-11-30,0639,4,S HESPERIAN BL,PHILLIPS WY,,37.653079986572266,-122.11026000976562,ALAMEDA,HAYWARD
9655293,2023,2024-01-11,2023-11-28,0712,2,FOLSOM AV,RUUS RD,,37.625438690185547,-122.06597137451172,ALAMEDA,HAYWARD
9655294,2023,2024-01-11,2023-11-16,1541,4,WHITMAN ST,COTTAGE PARK DR,,37.647789001464844,-122.06851196289062,ALAMEDA,HAYWARD
9655543,2023,2024-01-19,2023-09-08,1732,5,MISSION BL,HOTEL AV,,,,ALAMEDA,HAYWARD
9655825,2023,2024-01-25,2023-10-16,1815,1,MARTIN LUTHER KING JR WY,28TH ST,,,,ALAMEDA,OAKLAND
9655829,2023,2024-02-06,2023-10-20,1303,5,MACARTHUR BL,LOMA VISTA AV,,,,ALAMEDA,OAKLAND
9655954,2023,2024-01-30,2023-12-30,2021,6,SOUTHLAND DR,W WINTON AVE,,37.654289245605469,-122.105712890625,ALAMEDA,HAYWARD
9656269,2023,2024-01-25,2023-08-03,0021,4,ASHBY AV,MARTIN LUTHER KING JR WY,13,37.854320526123047,-122.27108001708984,ALAMEDA,BERKELEY
9656285,2023,2024-01-25,2023-10-31,1150,2,TELEGRAPH,ASHBY AV,13,37.856189727783203,-122.25966644287109,ALAMEDA,BERKELEY
9656290,2023,2024-02-16,2023-11-01,0130,3,DWIGHT WY,RT 123,123,37.861091613769531,-122.28955078125,ALAMEDA,BERKELEY
9656673,2023,2024-01-26,2023-11-30,0911,4,WEST TENNYSON RD,RUUS RD,,37.631729125976562,-122.06903839111328,ALAMEDA,HAYWARD
9656700,2023,2024-02-08,2023-12-20,0401,3,N MISSION BL,FLETCHER LN,,37.668731689453125,-122.08081817626953,ALAMEDA,HAYWARD
9657281,2023,2024-02-28,2023-09-18,1645,1,BANCROFT AV,HIGH ST,,,,ALAMEDA,OAKLAND
9657337,2023,2024-02-08,2023-12-14,1858,4,22ND ST,27TH AV,,,,ALAMEDA,OAKLAND
9658046,2023,2024-02-14,2023-12-06,0816,3,BANCROFT AV,79TH AV,,,,ALAMEDA,OAKLAND
9658110,2023,2024-02-15,2023-12-18,0709,1,98TH AV,AIRPORT ACCESS RD,,,,ALAMEDA,OAKLAND
9658112,2023,2024-02-15,2023-12-02,1609,6,MARTIN LUTHER KING JR WY,54TH ST,,,,ALAMEDA,OAKLAND
9658369,2023,2024-02-13,2023-12-02,2347,6,SAN LEANDRO ST,47TH AV,,,,ALAMEDA,OAKLAND
9658372,2023,2024-09-03,2023-12-02,2208,6,COLISEUM WY,HEGENBERGER RD,,,,ALAMEDA,OAKLAND
9658374,2023,2024-02-13,2023-12-01,1336,5,50TH AV,BANCROFT AV,,,,ALAMEDA,OAKLAND
9661088,2023,2024-03-15,2023-11-13,1634,1,WEBSTER ST,21ST ST,,,,ALAMEDA,OAKLAND
9661297,2023,2024-01-29,2023-10-19,1208,4,SAN PABLO AV,30TH ST,,,,ALAMEDA,OAKLAND
9661848,2023,2024-01-30,2023-05-08,2255,1,29TH AV,CHAPMAN ST,,,,ALAMEDA,OAKLAND
9661950,2023,2024-02-08,2023-09-06,1931,3,72ND AV,HAMILTON ST,,,,ALAMEDA,OAKLAND
9661955,2023,2024-02-08,2023-07-11,1847,2,TELEGRAPH AV,31ST ST,,,,ALAMEDA,OAKLAND
9666969,2023,2024-02-29,2023-10-26,1616,4,TELEGRAPH AV,27TH ST,,,,ALAMEDA,OAKLAND
9667201,2023,2024-02-17,2023-12-27,1013,3,JACKSON ST,CYPRESS AV,,37.652908325195312,-122.08953094482422,ALAMEDA,HAYWARD
9667486,2023,2024-02-23,2023-12-27,1857,3,98TH AV,SUNNYSIDE ST,,,,ALAMEDA,OAKLAND
9667491,2023,2024-02-23,2023-12-12,1529,2,15TH ST,9TH AV,,,,ALAMEDA,OAKLAND
